id_veiculo,id_loja,marca_veiculo,modelo_veiculo,situacao_veiculo
7947,76,Lotus,Europa,INATIVO
7948,5,Porsche,914-2,ATIVO
7949,74,Merc,280,ATIVO
7950,18,Hornet,4,ATIVO
7951,44,Porsche,914-2,ATIVO
7952,76,Merc,450SE,ATIVO
7953,98,Chrysler,Imperial,ATIVO
7954,28,Duster,360,ATIVO
7955,22,Datsun,710,ATIVO
7956,86,Lincoln,Continental,ATIVO
7957,8,Merc,450SL,ATIVO
7958,17,Merc,230,ATIVO
7959,57,AMC,Javelin,ATIVO
7960,56,AMC,Javelin,ATIVO
7961,46,Dodge,Challenger,ATIVO
7962,54,Toyota,Corona,ATIVO
7963,34,Merc,280C,ATIVO
7964,55,Merc,450SLC,ATIVO
7965,56,Fiat,128,ATIVO
7966,26,Hornet,4,ATIVO
7967,14,Mazda,RX4,ATIVO
7968,51,Merc,280,ATIVO
7969,88,Toyota,Corona,ATIVO
7970,37,Lincoln,Continental,ATIVO
7971,57,Dodge,Challenger,ATIVO
7972,45,Merc,230,ATIVO
7973,51,Porsche,914-2,ATIVO
7974,6,Toyota,Corolla,ATIVO
7975,59,Merc,240D,ATIVO
7976,94,Mazda,RX4,ATIVO
7977,23,Mazda,RX4,ATIVO
7978,77,Toyota,Corona,ATIVO
7979,17,Dodge,Challenger,ATIVO
7980,7,Mazda,RX4,ATIVO
7981,33,Toyota,Corona,ATIVO
7982,38,Chrysler,Imperial,ATIVO
7983,86,Mazda,RX4,ATIVO
7984,3,Merc,240D,ATIVO
7985,82,Merc,280C,ATIVO
7986,43,Hornet,4,ATIVO
7987,52,Hornet,4,ATIVO
7988,21,Duster,360,ATIVO
7989,19,Fiat,128,ATIVO
7990,19,Lotus,Europa,ATIVO
7991,9,Merc,450SLC,ATIVO
7992,68,Maserati,Bora,ATIVO
7993,74,Datsun,710,ATIVO
7994,48,Toyota,Corolla,ATIVO
7995,22,Merc,280C,ATIVO
7996,36,Merc,450SLC,ATIVO
7997,80,Cadillac,Fleetwood,ATIVO
7998,93,Lincoln,Continental,ATIVO
7999,84,Maserati,Bora,ATIVO
8000,2,Lotus,Europa,ATIVO
8001,40,Maserati,Bora,ATIVO
8002,98,Merc,450SE,ATIVO
8003,16,Camaro,Z28,ATIVO
8004,35,Camaro,Z28,ATIVO
8005,15,Porsche,914-2,ATIVO
8006,91,Honda,Civic,ATIVO
8007,72,Duster,360,ATIVO
8008,38,Merc,450SL,ATIVO
8009,4,Fiat,128,ATIVO
8010,26,Lincoln,Continental,ATIVO
8011,41,Volvo,142E,ATIVO
8012,84,Camaro,Z28,ATIVO
8013,33,Mazda,RX4,ATIVO
8014,46,Toyota,Corona,ATIVO
8015,22,Merc,280C,ATIVO
8016,77,Fiat,X1-9,ATIVO
8017,62,Hornet,4,ATIVO
8018,51,Volvo,142E,ATIVO
8019,26,Mazda,RX4,ATIVO
8020,55,Merc,450SLC,ATIVO
8021,17,Toyota,Corolla,ATIVO
8022,20,Merc,240D,ATIVO
8023,2,Fiat,128,ATIVO
8024,34,Merc,280C,ATIVO
8025,38,Merc,230,ATIVO
8026,32,Cadillac,Fleetwood,ATIVO
8027,99,Mazda,RX4,ATIVO
8028,67,Volvo,142E,ATIVO
8029,85,Mazda,RX4,ATIVO
8030,66,Hornet,Sportabout,ATIVO
8031,64,Merc,280C,ATIVO
8032,21,Datsun,710,ATIVO
8033,70,Fiat,128,ATIVO
8034,49,Hornet,4,ATIVO
8035,34,Porsche,914-2,ATIVO
8036,44,Toyota,Corona,ATIVO
8037,45,Merc,280,ATIVO
8038,87,Merc,240D,ATIVO
8039,44,Pontiac,Firebird,ATIVO
8040,16,Camaro,Z28,INATIVO
8041,92,Hornet,Sportabout,ATIVO
8042,81,Porsche,914-2,ATIVO
8043,17,Hornet,Sportabout,ATIVO
8044,75,Fiat,128,ATIVO
8045,87,Hornet,4,ATIVO
8046,33,Mazda,RX4,ATIVO
8047,50,Toyota,Corolla,ATIVO
8048,8,Mazda,RX4,ATIVO
8049,78,Mazda,RX4,ATIVO
8050,45,Merc,280C,ATIVO
8051,50,Camaro,Z28,ATIVO
8052,24,Chrysler,Imperial,ATIVO
8053,75,Fiat,X1-9,ATIVO
8054,97,Merc,240D,INATIVO
8055,62,Camaro,Z28,ATIVO
8056,80,Lincoln,Continental,ATIVO
8057,82,Fiat,128,ATIVO
8058,12,Merc,280,ATIVO
8059,1,AMC,Javelin,ATIVO
8060,33,Duster,360,ATIVO
8061,84,Merc,450SE,ATIVO
8062,35,Fiat,X1-9,ATIVO
8063,44,Fiat,X1-9,ATIVO
8064,80,Toyota,Corolla,ATIVO
8065,69,Toyota,Corona,ATIVO
8066,66,Volvo,142E,ATIVO
8067,24,Pontiac,Firebird,ATIVO
8068,70,Hornet,4,ATIVO
8069,40,Hornet,Sportabout,ATIVO
8070,53,Mazda,RX4,ATIVO
8071,86,Lotus,Europa,ATIVO
8072,16,Fiat,128,ATIVO
8073,12,Cadillac,Fleetwood,ATIVO
8074,46,Toyota,Corona,ATIVO
8075,45,Lotus,Europa,ATIVO
8076,17,Mazda,RX4,ATIVO
8077,54,Merc,450SLC,ATIVO
8078,98,Fiat,128,ATIVO
8079,94,Datsun,710,ATIVO
8080,100,Camaro,Z28,ATIVO
8081,7,Mazda,RX4,ATIVO
8082,74,Merc,450SLC,ATIVO
8083,46,Hornet,4,ATIVO
8084,74,Hornet,Sportabout,ATIVO
8085,22,Merc,450SE,INATIVO
8086,29,Fiat,128,ATIVO
8087,72,Hornet,Sportabout,ATIVO
8088,7,Fiat,X1-9,ATIVO
8089,74,Fiat,X1-9,ATIVO
8090,60,Ford,Pantera,ATIVO
8091,47,Dodge,Challenger,ATIVO
8092,45,Duster,360,ATIVO
8093,16,Mazda,RX4,ATIVO
8094,57,Merc,450SLC,ATIVO
8095,23,Ford,Pantera,ATIVO
8096,40,Dodge,Challenger,ATIVO
8097,21,Merc,450SL,ATIVO
8098,49,Merc,240D,ATIVO
8099,5,Pontiac,Firebird,ATIVO
8100,81,Merc,450SE,ATIVO
8101,94,Merc,450SL,ATIVO
8102,4,Lotus,Europa,ATIVO
8103,56,Pontiac,Firebird,ATIVO
8104,81,Porsche,914-2,ATIVO
8105,3,Fiat,128,ATIVO
8106,13,Ford,Pantera,ATIVO
8107,5,Lotus,Europa,ATIVO
8108,81,Duster,360,ATIVO
8109,52,Merc,280,ATIVO
8110,56,Datsun,710,ATIVO
8111,57,Merc,280C,ATIVO
8112,86,Chrysler,Imperial,ATIVO
8113,64,Mazda,RX4,ATIVO
8114,20,Merc,450SL,ATIVO
8115,17,Honda,Civic,ATIVO
8116,87,Mazda,RX4,ATIVO
8117,20,Ford,Pantera,INATIVO
8118,46,Porsche,914-2,ATIVO
8119,99,Camaro,Z28,ATIVO
8120,65,Mazda,RX4,ATIVO
8121,12,Merc,230,ATIVO
8122,82,Duster,360,ATIVO
8123,100,Volvo,142E,ATIVO
8124,24,Merc,280C,ATIVO
8125,58,Pontiac,Firebird,ATIVO
8126,98,Ferrari,Dino,ATIVO
8127,93,Merc,280,ATIVO
8128,29,Mazda,RX4,INATIVO
8129,97,Merc,280C,ATIVO
8130,53,Fiat,X1-9,ATIVO
8131,70,Dodge,Challenger,ATIVO
8132,17,Mazda,RX4,ATIVO
8133,45,Merc,280C,ATIVO
8134,18,Merc,280C,ATIVO
8135,61,Dodge,Challenger,ATIVO
8136,71,Lincoln,Continental,INATIVO
8137,93,Fiat,128,ATIVO
8138,47,Porsche,914-2,ATIVO
8139,74,Camaro,Z28,ATIVO
8140,89,Porsche,914-2,ATIVO
8141,39,Honda,Civic,ATIVO
8142,45,Hornet,Sportabout,ATIVO
8143,86,Volvo,142E,ATIVO
8144,48,Merc,450SL,ATIVO
8145,39,Fiat,128,ATIVO
8146,83,Fiat,128,ATIVO
8147,23,Duster,360,ATIVO
8148,38,Hornet,4,ATIVO
8149,8,Pontiac,Firebird,ATIVO
8150,49,Porsche,914-2,ATIVO
8151,49,Merc,450SE,ATIVO
8152,27,Duster,360,ATIVO
8153,52,Mazda,RX4,ATIVO
8154,13,Hornet,Sportabout,ATIVO
8155,41,Mazda,RX4,ATIVO
8156,9,Datsun,710,ATIVO
8157,37,Lincoln,Continental,ATIVO
8158,25,Datsun,710,ATIVO
8159,15,Fiat,X1-9,ATIVO
8160,41,Merc,240D,ATIVO
8161,76,Fiat,128,ATIVO
8162,75,Fiat,X1-9,ATIVO
8163,69,Merc,240D,ATIVO
8164,38,Fiat,X1-9,ATIVO
8165,93,Datsun,710,ATIVO
8166,84,Merc,230,ATIVO
8167,60,Porsche,914-2,ATIVO
8168,45,Merc,240D,ATIVO
8169,47,Mazda,RX4,ATIVO
8170,43,Duster,360,ATIVO
8171,47,Toyota,Corona,ATIVO
8172,60,Porsche,914-2,ATIVO
8173,92,Hornet,4,ATIVO
8174,37,Hornet,Sportabout,ATIVO
8175,41,Camaro,Z28,ATIVO
8176,61,Merc,450SLC,ATIVO
8177,27,Merc,450SLC,ATIVO
8178,7,Volvo,142E,ATIVO
8179,11,Merc,450SLC,INATIVO
8180,87,Hornet,Sportabout,ATIVO
8181,84,Maserati,Bora,ATIVO
8182,14,Merc,450SLC,ATIVO
8183,60,Merc,280C,ATIVO
8184,19,Hornet,Sportabout,ATIVO
8185,64,Pontiac,Firebird,ATIVO
8186,14,Lotus,Europa,ATIVO
8187,55,Pontiac,Firebird,ATIVO
8188,98,Merc,280,ATIVO
8189,33,Lincoln,Continental,ATIVO
8190,47,Merc,280C,INATIVO
8191,4,Chrysler,Imperial,ATIVO
8192,83,Mazda,RX4,ATIVO
8193,54,Datsun,710,ATIVO
8194,33,Merc,280C,ATIVO
8195,42,Fiat,X1-9,ATIVO
8196,65,Volvo,142E,ATIVO
8197,36,Merc,280,ATIVO
8198,5,Lotus,Europa,ATIVO
8199,84,Lincoln,Continental,ATIVO
8200,53,Camaro,Z28,ATIVO
8201,83,AMC,Javelin,ATIVO
8202,33,Maserati,Bora,ATIVO
8203,28,Fiat,128,ATIVO
8204,69,AMC,Javelin,ATIVO
8205,76,Chrysler,Imperial,ATIVO
8206,87,Fiat,128,ATIVO
8207,19,Mazda,RX4,ATIVO
8208,51,AMC,Javelin,ATIVO
8209,53,Toyota,Corona,ATIVO
8210,57,Ford,Pantera,ATIVO
8211,14,Porsche,914-2,ATIVO
8212,45,Cadillac,Fleetwood,ATIVO
8213,72,Dodge,Challenger,ATIVO
8214,48,Lotus,Europa,ATIVO
8215,82,Hornet,4,ATIVO
8216,89,Fiat,128,ATIVO
8217,5,Lincoln,Continental,ATIVO
8218,47,Ford,Pantera,ATIVO
8219,96,Dodge,Challenger,ATIVO
8220,46,AMC,Javelin,ATIVO
8221,6,Cadillac,Fleetwood,ATIVO
8222,56,Merc,280C,ATIVO
8223,76,Merc,240D,ATIVO
8224,26,Chrysler,Imperial,ATIVO
8225,85,Merc,450SE,ATIVO
8226,20,Pontiac,Firebird,ATIVO
8227,95,Hornet,4,ATIVO
8228,81,Merc,240D,ATIVO
8229,88,Duster,360,ATIVO
8230,70,Merc,280,ATIVO
8231,99,Ford,Pantera,ATIVO
8232,74,Ferrari,Dino,ATIVO
8233,69,Toyota,Corona,ATIVO
8234,36,Porsche,914-2,ATIVO
8235,69,Ferrari,Dino,ATIVO
8236,85,Datsun,710,ATIVO
8237,35,Merc,450SL,ATIVO
8238,100,Ford,Pantera,ATIVO
8239,64,Lotus,Europa,ATIVO
8240,12,Hornet,4,ATIVO
8241,3,Ferrari,Dino,ATIVO
8242,26,Merc,280C,ATIVO
8243,16,Camaro,Z28,ATIVO
8244,42,Dodge,Challenger,ATIVO
8245,66,Merc,450SE,ATIVO
8246,46,Hornet,4,ATIVO
8247,89,Ford,Pantera,ATIVO
8248,65,Chrysler,Imperial,ATIVO
8249,30,Volvo,142E,ATIVO
8250,26,Fiat,X1-9,ATIVO
8251,88,AMC,Javelin,ATIVO
8252,83,Mazda,RX4,ATIVO
8253,18,Porsche,914-2,ATIVO
8254,86,Ford,Pantera,ATIVO
8255,98,Pontiac,Firebird,ATIVO
8256,38,Merc,230,ATIVO
8257,50,Merc,280,ATIVO
8258,50,Pontiac,Firebird,ATIVO
8259,51,Ferrari,Dino,INATIVO
8260,93,Ferrari,Dino,ATIVO
8261,71,Porsche,914-2,ATIVO
8262,2,Fiat,X1-9,ATIVO
8263,25,Volvo,142E,ATIVO
8264,73,Ford,Pantera,INATIVO
8265,4,Pontiac,Firebird,ATIVO
8266,86,Toyota,Corolla,ATIVO
8267,14,Merc,240D,ATIVO
8268,75,AMC,Javelin,ATIVO
8269,91,Fiat,128,ATIVO
8270,96,Mazda,RX4,ATIVO
8271,99,Pontiac,Firebird,ATIVO
8272,60,Merc,230,ATIVO
8273,58,Honda,Civic,INATIVO
8274,88,Ferrari,Dino,ATIVO
8275,85,Merc,240D,ATIVO
8276,85,Pontiac,Firebird,ATIVO
8277,41,Volvo,142E,ATIVO
8278,17,Toyota,Corona,ATIVO
8279,5,Datsun,710,ATIVO
8280,5,Toyota,Corolla,ATIVO
8281,3,Merc,450SE,ATIVO
8282,33,Fiat,128,ATIVO
8283,96,Honda,Civic,ATIVO
8284,78,Lotus,Europa,ATIVO
8285,80,Merc,450SE,ATIVO
8286,23,Honda,Civic,ATIVO
8287,42,Honda,Civic,ATIVO
8288,72,Ferrari,Dino,ATIVO
8289,89,Merc,280C,ATIVO
8290,86,AMC,Javelin,ATIVO
8291,6,Hornet,4,ATIVO
8292,6,Fiat,X1-9,ATIVO
8293,60,Mazda,RX4,ATIVO
8294,74,Hornet,4,ATIVO
8295,83,Mazda,RX4,ATIVO
8296,18,Ferrari,Dino,ATIVO
8297,47,Honda,Civic,ATIVO
8298,65,Toyota,Corolla,ATIVO
8299,96,Lotus,Europa,ATIVO
8300,31,AMC,Javelin,INATIVO
8301,43,Dodge,Challenger,ATIVO
8302,45,Hornet,4,ATIVO
8303,3,Porsche,914-2,ATIVO
8304,10,Ferrari,Dino,ATIVO
8305,26,Maserati,Bora,ATIVO
8306,3,Hornet,Sportabout,ATIVO
8307,89,Ferrari,Dino,ATIVO
8308,39,Cadillac,Fleetwood,ATIVO
8309,78,Hornet,Sportabout,ATIVO
8310,5,Merc,280,ATIVO
8311,38,Toyota,Corona,ATIVO
8312,28,Merc,280C,ATIVO
8313,81,Ferrari,Dino,INATIVO
8314,65,Lotus,Europa,ATIVO
8315,72,Ford,Pantera,ATIVO
8316,11,Merc,450SL,ATIVO
8317,56,Mazda,RX4,ATIVO
8318,63,Mazda,RX4,ATIVO
8319,29,Fiat,X1-9,ATIVO
8320,2,Hornet,4,ATIVO
8321,51,Toyota,Corona,ATIVO
8322,5,Merc,280C,ATIVO
8323,92,Fiat,X1-9,ATIVO
8324,5,Dodge,Challenger,ATIVO
8325,63,Ferrari,Dino,ATIVO
8326,65,Merc,280C,ATIVO
8327,16,Pontiac,Firebird,ATIVO
8328,16,Datsun,710,ATIVO
8329,13,Hornet,4,ATIVO
8330,64,Merc,450SL,ATIVO
8331,68,Hornet,4,INATIVO
8332,79,Volvo,142E,ATIVO
8333,3,Hornet,4,ATIVO
8334,76,Maserati,Bora,ATIVO
8335,44,Duster,360,ATIVO
8336,38,Porsche,914-2,ATIVO
8337,15,Mazda,RX4,ATIVO
8338,70,Volvo,142E,ATIVO
8339,50,Merc,450SLC,ATIVO
8340,99,Merc,280,ATIVO
8341,37,Mazda,RX4,ATIVO
8342,87,Merc,240D,ATIVO
8343,54,Honda,Civic,INATIVO
8344,88,Merc,450SL,ATIVO
8345,51,Dodge,Challenger,ATIVO
8346,23,Merc,450SE,ATIVO
8347,71,Lotus,Europa,ATIVO
8348,89,Mazda,RX4,ATIVO
8349,58,Hornet,Sportabout,ATIVO
8350,59,Maserati,Bora,ATIVO
8351,53,Lotus,Europa,ATIVO
8352,99,Toyota,Corona,ATIVO
8353,13,Merc,450SL,ATIVO
8354,67,Fiat,X1-9,ATIVO
8355,20,Merc,450SL,ATIVO
8356,49,Merc,280C,ATIVO
8357,60,Datsun,710,ATIVO
8358,89,Merc,280,ATIVO
8359,91,Lincoln,Continental,ATIVO
8360,89,Camaro,Z28,ATIVO
8361,75,Maserati,Bora,ATIVO
8362,49,Merc,240D,INATIVO
8363,75,Merc,230,ATIVO
8364,6,Merc,280,ATIVO
8365,23,Maserati,Bora,INATIVO
8366,14,Merc,450SL,ATIVO
8367,4,Toyota,Corolla,ATIVO
8368,90,Merc,450SLC,ATIVO
8369,46,Ford,Pantera,ATIVO
8370,10,Porsche,914-2,ATIVO
8371,11,Volvo,142E,ATIVO
8372,74,Fiat,X1-9,ATIVO
8373,49,Dodge,Challenger,ATIVO
8374,65,Toyota,Corona,ATIVO
8375,52,Ford,Pantera,ATIVO
8376,80,Merc,450SLC,ATIVO
8377,83,Maserati,Bora,ATIVO
8378,35,Chrysler,Imperial,ATIVO
8379,21,Datsun,710,ATIVO
8380,65,Merc,450SLC,ATIVO
8381,38,Maserati,Bora,ATIVO
8382,100,Merc,230,ATIVO
8383,16,Porsche,914-2,ATIVO
8384,87,Datsun,710,ATIVO
8385,13,Honda,Civic,ATIVO
8386,34,Honda,Civic,ATIVO
8387,90,Cadillac,Fleetwood,ATIVO
8388,3,Merc,450SE,ATIVO
8389,30,Camaro,Z28,ATIVO
8390,65,Hornet,Sportabout,ATIVO
8391,46,Porsche,914-2,ATIVO
8392,89,Toyota,Corona,ATIVO
8393,63,Merc,450SL,ATIVO
8394,22,Honda,Civic,ATIVO
8395,4,Dodge,Challenger,ATIVO
8396,77,Mazda,RX4,INATIVO
8397,69,Merc,230,ATIVO
8398,61,Merc,230,ATIVO
8399,11,Merc,240D,ATIVO
8400,77,Merc,450SL,ATIVO
8401,94,Chrysler,Imperial,ATIVO
8402,20,Fiat,X1-9,ATIVO
8403,36,Fiat,128,ATIVO
8404,29,Cadillac,Fleetwood,ATIVO
8405,78,Pontiac,Firebird,ATIVO
8406,47,Ferrari,Dino,ATIVO
8407,43,Merc,450SL,ATIVO
8408,13,Mazda,RX4,ATIVO
8409,18,Chrysler,Imperial,ATIVO
8410,1,Mazda,RX4,ATIVO
8411,22,AMC,Javelin,ATIVO
8412,20,Merc,450SLC,ATIVO
8413,51,Merc,450SL,ATIVO
8414,79,Merc,230,ATIVO
8415,87,Fiat,128,ATIVO
8416,73,Volvo,142E,ATIVO
8417,31,Merc,450SL,ATIVO
8418,76,Honda,Civic,ATIVO
8419,99,Honda,Civic,ATIVO
8420,23,Merc,450SLC,ATIVO
8421,56,Camaro,Z28,ATIVO
8422,14,Chrysler,Imperial,ATIVO
8423,23,Merc,230,ATIVO
8424,23,Merc,280C,ATIVO
8425,15,AMC,Javelin,ATIVO
8426,91,Toyota,Corolla,INATIVO
8427,45,Chrysler,Imperial,ATIVO
8428,72,Camaro,Z28,ATIVO
8429,15,Duster,360,ATIVO
8430,25,Lincoln,Continental,ATIVO
8431,29,Merc,280,ATIVO
8432,96,Ford,Pantera,ATIVO
8433,89,Merc,240D,ATIVO
8434,43,Mazda,RX4,ATIVO
8435,28,Ferrari,Dino,ATIVO
8436,58,Pontiac,Firebird,ATIVO
8437,25,Ford,Pantera,ATIVO
8438,6,Lotus,Europa,ATIVO
8439,67,Cadillac,Fleetwood,ATIVO
8440,29,Merc,450SLC,ATIVO
8441,5,Merc,450SE,ATIVO
8442,12,Toyota,Corolla,ATIVO
8443,98,Porsche,914-2,ATIVO
8444,72,Fiat,128,ATIVO
8445,11,Fiat,128,ATIVO
8446,23,Mazda,RX4,ATIVO
8447,16,Mazda,RX4,ATIVO
8448,29,Fiat,X1-9,ATIVO
8449,61,Fiat,128,INATIVO
8450,30,Datsun,710,ATIVO
8451,98,Camaro,Z28,INATIVO
8452,34,Merc,450SE,ATIVO
8453,74,Ferrari,Dino,ATIVO
8454,71,Merc,230,ATIVO
8455,80,Merc,240D,ATIVO
8456,62,Cadillac,Fleetwood,ATIVO
8457,7,Duster,360,ATIVO
8458,34,AMC,Javelin,ATIVO
8459,46,Mazda,RX4,ATIVO
8460,63,Mazda,RX4,ATIVO
8461,57,Cadillac,Fleetwood,ATIVO
8462,63,AMC,Javelin,ATIVO
8463,34,Hornet,Sportabout,ATIVO
8464,12,Dodge,Challenger,ATIVO
8465,20,Merc,230,ATIVO
8466,28,Fiat,X1-9,ATIVO
8467,90,Toyota,Corolla,ATIVO
8468,42,Merc,450SLC,ATIVO
8469,70,Mazda,RX4,ATIVO
8470,78,Merc,450SL,ATIVO
8471,19,Cadillac,Fleetwood,ATIVO
8472,89,Fiat,X1-9,ATIVO
8473,62,Toyota,Corona,ATIVO
8474,38,Merc,240D,ATIVO
8475,66,Ford,Pantera,INATIVO
8476,3,Mazda,RX4,ATIVO
8477,8,Ferrari,Dino,ATIVO
8478,22,Volvo,142E,ATIVO
8479,65,Pontiac,Firebird,ATIVO
8480,11,Dodge,Challenger,ATIVO
8481,69,Merc,450SL,ATIVO
8482,86,Lotus,Europa,ATIVO
8483,32,Mazda,RX4,ATIVO
8484,7,Chrysler,Imperial,ATIVO
8485,98,Mazda,RX4,INATIVO
8486,33,Dodge,Challenger,ATIVO
8487,78,Honda,Civic,ATIVO
8488,24,Merc,450SE,ATIVO
8489,66,Camaro,Z28,ATIVO
8490,85,Merc,280,ATIVO
8491,9,Pontiac,Firebird,ATIVO
8492,91,Volvo,142E,ATIVO
8493,99,AMC,Javelin,ATIVO
8494,16,Cadillac,Fleetwood,ATIVO
8495,43,Ford,Pantera,INATIVO
8496,61,Mazda,RX4,ATIVO
8497,4,Porsche,914-2,ATIVO
8498,4,Toyota,Corolla,ATIVO
8499,79,Dodge,Challenger,ATIVO
8500,87,Maserati,Bora,ATIVO
8501,88,Maserati,Bora,ATIVO
8502,12,Maserati,Bora,ATIVO
8503,73,Merc,280,ATIVO
8504,47,Datsun,710,ATIVO
8505,11,Merc,230,ATIVO
8506,9,Fiat,X1-9,ATIVO
8507,37,Lotus,Europa,ATIVO
8508,9,Honda,Civic,ATIVO
8509,71,Cadillac,Fleetwood,ATIVO
8510,95,Toyota,Corona,ATIVO
8511,74,Toyota,Corona,ATIVO
8512,27,Volvo,142E,ATIVO
8513,76,Merc,450SLC,ATIVO
8514,16,Pontiac,Firebird,ATIVO
8515,98,Duster,360,ATIVO
8516,70,Hornet,Sportabout,ATIVO
8517,69,Volvo,142E,ATIVO
8518,100,Merc,240D,INATIVO
8519,8,Merc,280,ATIVO
8520,27,Ford,Pantera,ATIVO
8521,2,Duster,360,ATIVO
8522,43,Volvo,142E,ATIVO
8523,78,Pontiac,Firebird,ATIVO
8524,79,Merc,280C,ATIVO
8525,30,Honda,Civic,ATIVO
8526,51,Merc,280C,ATIVO
8527,19,Fiat,128,ATIVO
8528,4,AMC,Javelin,INATIVO
8529,4,Duster,360,ATIVO
8530,33,Ferrari,Dino,ATIVO
8531,93,Ferrari,Dino,ATIVO
8532,66,Datsun,710,ATIVO
8533,88,Merc,280,ATIVO
8534,20,Hornet,Sportabout,ATIVO
8535,85,Chrysler,Imperial,ATIVO
8536,23,Duster,360,ATIVO
8537,23,AMC,Javelin,ATIVO
8538,78,Dodge,Challenger,ATIVO
8539,61,Mazda,RX4,ATIVO
8540,41,Merc,450SL,ATIVO
8541,19,Merc,280,ATIVO
8542,60,Lotus,Europa,ATIVO
8543,92,Hornet,Sportabout,ATIVO
8544,18,Ferrari,Dino,ATIVO
8545,50,Datsun,710,ATIVO
8546,2,Fiat,X1-9,ATIVO
8547,21,Merc,230,ATIVO
8548,20,Maserati,Bora,ATIVO
8549,57,Maserati,Bora,ATIVO
8550,21,Lotus,Europa,INATIVO
8551,96,Merc,280C,ATIVO
8552,56,Merc,450SLC,ATIVO
8553,77,Fiat,X1-9,ATIVO
8554,64,Fiat,128,ATIVO
8555,47,Toyota,Corolla,ATIVO
8556,7,Toyota,Corolla,ATIVO
8557,87,Volvo,142E,ATIVO
8558,27,Fiat,128,ATIVO
8559,86,Mazda,RX4,ATIVO
8560,93,Merc,450SE,ATIVO
8561,98,Pontiac,Firebird,ATIVO
8562,47,AMC,Javelin,ATIVO
8563,31,Toyota,Corolla,ATIVO
8564,4,Ford,Pantera,ATIVO
8565,38,Dodge,Challenger,ATIVO
8566,15,Maserati,Bora,ATIVO
8567,89,Dodge,Challenger,ATIVO
8568,89,Merc,450SL,ATIVO
8569,8,Datsun,710,ATIVO
8570,14,Porsche,914-2,ATIVO
8571,41,Ferrari,Dino,ATIVO
8572,85,Merc,450SE,ATIVO
8573,82,Maserati,Bora,ATIVO
8574,84,Merc,450SE,ATIVO
8575,30,Merc,450SLC,ATIVO
8576,75,Merc,240D,ATIVO
8577,38,Porsche,914-2,ATIVO
8578,37,Lotus,Europa,ATIVO
8579,53,Maserati,Bora,ATIVO
8580,1,Duster,360,ATIVO
8581,8,Merc,450SLC,ATIVO
8582,26,Ferrari,Dino,ATIVO
8583,32,Merc,240D,ATIVO
8584,47,Merc,450SL,ATIVO
8585,90,Pontiac,Firebird,ATIVO
8586,44,AMC,Javelin,ATIVO
8587,81,Cadillac,Fleetwood,ATIVO
8588,59,Merc,450SE,ATIVO
8589,45,Hornet,4,INATIVO
8590,98,Honda,Civic,ATIVO
8591,42,Ford,Pantera,ATIVO
8592,37,Fiat,X1-9,ATIVO
8593,99,Lotus,Europa,ATIVO
8594,58,Datsun,710,ATIVO
8595,35,Fiat,X1-9,ATIVO
8596,71,Pontiac,Firebird,ATIVO
8597,54,Maserati,Bora,INATIVO
8598,27,Merc,450SLC,ATIVO
8599,47,Honda,Civic,ATIVO
8600,50,Fiat,128,ATIVO
8601,82,Chrysler,Imperial,ATIVO
8602,52,Lincoln,Continental,ATIVO
8603,86,Datsun,710,ATIVO
8604,41,Fiat,X1-9,ATIVO
8605,94,Pontiac,Firebird,ATIVO
8606,63,Merc,240D,ATIVO
8607,73,Fiat,128,ATIVO
8608,81,Merc,450SE,ATIVO
8609,81,AMC,Javelin,ATIVO
8610,65,Lincoln,Continental,ATIVO
8611,47,Mazda,RX4,ATIVO
8612,31,Ferrari,Dino,ATIVO
8613,52,Pontiac,Firebird,ATIVO
8614,38,Toyota,Corona,INATIVO
8615,26,Dodge,Challenger,ATIVO
8616,31,Ford,Pantera,ATIVO
8617,28,Merc,280C,ATIVO
8618,62,Honda,Civic,ATIVO
8619,63,Pontiac,Firebird,ATIVO
8620,50,Maserati,Bora,ATIVO
8621,46,Chrysler,Imperial,ATIVO
8622,75,Honda,Civic,ATIVO
8623,7,Maserati,Bora,ATIVO
8624,77,Volvo,142E,ATIVO
8625,66,Merc,280C,ATIVO
8626,90,Hornet,Sportabout,ATIVO
8627,48,Volvo,142E,ATIVO
8628,99,Mazda,RX4,ATIVO
8629,50,Cadillac,Fleetwood,ATIVO
8630,32,Merc,280,ATIVO
8631,98,Merc,450SE,ATIVO
8632,93,Datsun,710,ATIVO
8633,5,Ford,Pantera,ATIVO
8634,68,Merc,450SE,ATIVO
8635,79,Dodge,Challenger,ATIVO
8636,75,Duster,360,ATIVO
8637,83,Lotus,Europa,ATIVO
8638,75,Maserati,Bora,ATIVO
8639,48,Camaro,Z28,ATIVO
8640,93,Chrysler,Imperial,ATIVO
8641,14,Hornet,Sportabout,INATIVO
8642,99,Merc,240D,ATIVO
8643,3,Fiat,128,ATIVO
8644,65,Hornet,4,ATIVO
8645,19,Merc,280,ATIVO
8646,22,Merc,280,ATIVO
8647,58,Merc,280,INATIVO
8648,93,Pontiac,Firebird,ATIVO
8649,50,Merc,230,ATIVO
8650,21,Porsche,914-2,ATIVO
8651,4,Ford,Pantera,INATIVO
8652,83,Merc,450SL,ATIVO
8653,4,Chrysler,Imperial,INATIVO
8654,31,Porsche,914-2,ATIVO
8655,43,Mazda,RX4,ATIVO
