id_veiculo,id_loja,marca_veiculo,modelo_veiculo,situacao_veiculo
8253,22,Merc,450SE,ATIVO
8254,49,Merc,280C,ATIVO
8255,58,Mazda,RX4,ATIVO
8256,87,Ferrari,Dino,ATIVO
8257,63,Datsun,710,ATIVO
8258,95,Toyota,Corona,ATIVO
8259,20,Merc,230,ATIVO
8260,47,Cadillac,Fleetwood,ATIVO
8261,55,Fiat,X1-9,ATIVO
8262,2,Merc,230,ATIVO
8263,75,Chrysler,Imperial,ATIVO
8264,68,Lincoln,Continental,ATIVO
8265,58,Toyota,Corolla,ATIVO
8266,38,Chrysler,Imperial,ATIVO
8267,36,Pontiac,Firebird,ATIVO
8268,7,Pontiac,Firebird,ATIVO
8269,76,Honda,Civic,ATIVO
8270,83,Merc,450SE,ATIVO
8271,28,Porsche,914-2,INATIVO
8272,32,Maserati,Bora,ATIVO
8273,75,Maserati,Bora,ATIVO
8274,72,Dodge,Challenger,ATIVO
8275,63,Ford,Pantera,ATIVO
8276,67,Porsche,914-2,ATIVO
8277,20,Maserati,Bora,ATIVO
8278,19,AMC,Javelin,ATIVO
8279,32,Ford,Pantera,ATIVO
8280,65,Pontiac,Firebird,ATIVO
8281,96,Merc,450SL,ATIVO
8282,76,Honda,Civic,ATIVO
8283,77,Hornet,Sportabout,ATIVO
8284,86,Cadillac,Fleetwood,ATIVO
8285,49,Merc,450SE,ATIVO
8286,76,Hornet,4,ATIVO
8287,9,Merc,240D,ATIVO
8288,41,Duster,360,ATIVO
8289,29,Porsche,914-2,ATIVO
8290,1,Hornet,4,ATIVO
8291,95,Fiat,128,ATIVO
8292,2,Ferrari,Dino,ATIVO
8293,96,Hornet,4,ATIVO
8294,60,AMC,Javelin,ATIVO
8295,29,Toyota,Corona,ATIVO
8296,20,Merc,280,ATIVO
8297,66,Merc,450SL,ATIVO
8298,57,Pontiac,Firebird,ATIVO
8299,54,Cadillac,Fleetwood,ATIVO
8300,86,Pontiac,Firebird,ATIVO
8301,28,Toyota,Corona,INATIVO
8302,50,Toyota,Corolla,ATIVO
8303,8,Datsun,710,ATIVO
8304,93,Hornet,Sportabout,ATIVO
8305,11,Merc,450SLC,ATIVO
8306,81,Maserati,Bora,ATIVO
8307,84,Mazda,RX4,ATIVO
8308,17,Ferrari,Dino,ATIVO
8309,44,Mazda,RX4,ATIVO
8310,38,Datsun,710,ATIVO
8311,53,Pontiac,Firebird,ATIVO
8312,32,AMC,Javelin,ATIVO
8313,70,AMC,Javelin,INATIVO
8314,59,Toyota,Corona,ATIVO
8315,4,Fiat,X1-9,ATIVO
8316,39,Hornet,4,ATIVO
8317,38,Merc,280,ATIVO
8318,28,Duster,360,ATIVO
8319,51,Chrysler,Imperial,ATIVO
8320,66,Merc,450SLC,ATIVO
8321,64,Lincoln,Continental,ATIVO
8322,88,Volvo,142E,ATIVO
8323,66,Merc,450SLC,ATIVO
8324,30,Ford,Pantera,ATIVO
8325,70,Toyota,Corona,ATIVO
8326,28,Porsche,914-2,ATIVO
8327,9,Merc,230,ATIVO
8328,8,Merc,450SLC,ATIVO
8329,56,Cadillac,Fleetwood,ATIVO
8330,1,Volvo,142E,ATIVO
8331,4,Camaro,Z28,ATIVO
8332,48,Fiat,128,ATIVO
8333,74,Chrysler,Imperial,ATIVO
8334,7,Datsun,710,ATIVO
8335,56,Merc,450SE,ATIVO
8336,78,Toyota,Corolla,ATIVO
8337,2,Datsun,710,ATIVO
8338,80,Dodge,Challenger,ATIVO
8339,27,Cadillac,Fleetwood,ATIVO
8340,13,Fiat,128,ATIVO
8341,83,Datsun,710,ATIVO
8342,21,Merc,450SL,ATIVO
8343,92,Merc,450SLC,ATIVO
8344,10,Ford,Pantera,INATIVO
8345,21,Maserati,Bora,ATIVO
8346,69,Hornet,4,ATIVO
8347,65,Mazda,RX4,ATIVO
8348,87,Volvo,142E,ATIVO
8349,67,Merc,230,INATIVO
8350,85,Merc,280C,ATIVO
8351,26,Fiat,128,ATIVO
8352,44,Lincoln,Continental,ATIVO
8353,96,Mazda,RX4,ATIVO
8354,42,Honda,Civic,ATIVO
8355,78,Fiat,X1-9,ATIVO
8356,66,Merc,280C,ATIVO
8357,99,Pontiac,Firebird,INATIVO
8358,44,Hornet,4,ATIVO
8359,14,Merc,240D,ATIVO
8360,69,Merc,450SE,ATIVO
8361,43,Fiat,X1-9,ATIVO
8362,99,Dodge,Challenger,ATIVO
8363,83,Pontiac,Firebird,ATIVO
8364,53,Lotus,Europa,ATIVO
8365,99,Hornet,Sportabout,ATIVO
8366,8,Lotus,Europa,ATIVO
8367,59,Merc,450SL,ATIVO
8368,46,Porsche,914-2,ATIVO
8369,57,Mazda,RX4,ATIVO
8370,13,Merc,280,ATIVO
8371,65,Ford,Pantera,ATIVO
8372,40,Merc,280C,ATIVO
8373,94,Lincoln,Continental,ATIVO
8374,49,Lincoln,Continental,ATIVO
8375,76,Merc,240D,INATIVO
8376,72,Dodge,Challenger,ATIVO
8377,65,Ferrari,Dino,ATIVO
8378,64,Merc,280C,ATIVO
8379,51,Datsun,710,ATIVO
8380,9,AMC,Javelin,ATIVO
8381,63,Maserati,Bora,ATIVO
8382,30,Toyota,Corona,ATIVO
8383,64,Merc,230,ATIVO
8384,97,Merc,450SLC,ATIVO
8385,13,Volvo,142E,ATIVO
8386,53,Merc,240D,ATIVO
8387,52,Duster,360,ATIVO
8388,33,Pontiac,Firebird,ATIVO
8389,76,Merc,450SLC,ATIVO
8390,54,Camaro,Z28,ATIVO
8391,20,Toyota,Corolla,ATIVO
8392,10,Toyota,Corona,ATIVO
8393,2,Dodge,Challenger,ATIVO
8394,76,Merc,450SL,INATIVO
8395,8,Merc,450SL,ATIVO
8396,51,Honda,Civic,ATIVO
8397,27,Toyota,Corona,ATIVO
8398,50,Cadillac,Fleetwood,ATIVO
8399,9,Mazda,RX4,ATIVO
8400,83,Merc,240D,ATIVO
8401,34,Merc,450SLC,ATIVO
8402,86,Porsche,914-2,ATIVO
8403,10,Merc,450SE,ATIVO
8404,58,Honda,Civic,ATIVO
8405,32,Dodge,Challenger,ATIVO
8406,53,Duster,360,ATIVO
8407,74,Volvo,142E,ATIVO
8408,81,Fiat,X1-9,ATIVO
8409,15,Camaro,Z28,ATIVO
8410,69,AMC,Javelin,ATIVO
8411,8,Maserati,Bora,ATIVO
8412,8,Merc,450SL,ATIVO
8413,9,Lotus,Europa,ATIVO
8414,52,Lincoln,Continental,ATIVO
8415,45,Mazda,RX4,ATIVO
8416,20,Volvo,142E,ATIVO
8417,55,Merc,240D,ATIVO
8418,81,Chrysler,Imperial,ATIVO
8419,81,Hornet,4,ATIVO
8420,8,Toyota,Corolla,INATIVO
8421,30,Porsche,914-2,ATIVO
8422,100,Merc,280C,ATIVO
8423,92,Duster,360,ATIVO
8424,59,Fiat,128,ATIVO
8425,94,Fiat,X1-9,ATIVO
8426,58,Fiat,X1-9,ATIVO
8427,16,Cadillac,Fleetwood,ATIVO
8428,59,Porsche,914-2,ATIVO
8429,18,Lincoln,Continental,ATIVO
8430,15,Hornet,Sportabout,ATIVO
8431,27,Fiat,X1-9,ATIVO
8432,28,Merc,450SLC,ATIVO
8433,2,Lincoln,Continental,ATIVO
8434,29,Toyota,Corolla,ATIVO
8435,44,Fiat,128,ATIVO
8436,4,Mazda,RX4,ATIVO
8437,83,Fiat,128,ATIVO
8438,53,Toyota,Corona,INATIVO
8439,24,Merc,450SL,ATIVO
8440,24,Toyota,Corona,ATIVO
8441,39,Maserati,Bora,ATIVO
8442,75,Merc,450SL,ATIVO
8443,16,Merc,240D,ATIVO
8444,19,Mazda,RX4,ATIVO
8445,47,Ford,Pantera,ATIVO
8446,53,Volvo,142E,ATIVO
8447,73,Toyota,Corolla,ATIVO
8448,87,Fiat,128,ATIVO
8449,93,Merc,450SE,INATIVO
8450,62,Volvo,142E,ATIVO
8451,92,Fiat,128,ATIVO
8452,94,Honda,Civic,ATIVO
8453,19,Toyota,Corolla,ATIVO
8454,19,Fiat,X1-9,ATIVO
8455,56,Toyota,Corona,ATIVO
8456,86,Ferrari,Dino,ATIVO
8457,8,Honda,Civic,ATIVO
8458,40,Fiat,128,ATIVO
8459,50,Duster,360,ATIVO
8460,31,Volvo,142E,ATIVO
8461,86,Pontiac,Firebird,ATIVO
8462,13,Porsche,914-2,ATIVO
8463,40,Merc,280,ATIVO
8464,28,Hornet,Sportabout,ATIVO
8465,78,Camaro,Z28,ATIVO
8466,55,Datsun,710,ATIVO
8467,42,Porsche,914-2,ATIVO
8468,94,Mazda,RX4,ATIVO
8469,76,Porsche,914-2,ATIVO
8470,14,Merc,450SL,ATIVO
8471,88,Maserati,Bora,ATIVO
8472,18,Hornet,4,ATIVO
8473,29,Hornet,4,ATIVO
8474,25,Merc,230,ATIVO
8475,17,AMC,Javelin,ATIVO
8476,61,Pontiac,Firebird,ATIVO
8477,52,Mazda,RX4,ATIVO
8478,80,Lincoln,Continental,ATIVO
8479,7,Porsche,914-2,ATIVO
8480,24,Merc,280C,ATIVO
8481,16,Ford,Pantera,ATIVO
8482,9,Hornet,4,ATIVO
8483,38,Volvo,142E,ATIVO
8484,43,Pontiac,Firebird,ATIVO
8485,32,Ford,Pantera,ATIVO
8486,43,Fiat,X1-9,ATIVO
8487,88,Maserati,Bora,ATIVO
8488,77,Porsche,914-2,ATIVO
8489,76,Ferrari,Dino,ATIVO
8490,20,Hornet,4,ATIVO
8491,37,Merc,230,INATIVO
8492,39,Pontiac,Firebird,ATIVO
8493,7,Merc,450SLC,ATIVO
8494,45,Porsche,914-2,ATIVO
8495,94,Toyota,Corolla,ATIVO
8496,84,Lotus,Europa,ATIVO
8497,59,Ford,Pantera,ATIVO
8498,76,Merc,280,ATIVO
8499,63,Mazda,RX4,ATIVO
8500,34,Dodge,Challenger,ATIVO
8501,18,Merc,450SE,ATIVO
8502,52,Merc,450SLC,ATIVO
8503,53,Honda,Civic,ATIVO
8504,81,Toyota,Corona,ATIVO
8505,42,Hornet,Sportabout,ATIVO
8506,2,Pontiac,Firebird,ATIVO
8507,49,Volvo,142E,ATIVO
8508,98,AMC,Javelin,ATIVO
8509,22,Toyota,Corolla,ATIVO
8510,44,Dodge,Challenger,ATIVO
8511,58,Fiat,X1-9,ATIVO
8512,89,Mazda,RX4,ATIVO
8513,30,Fiat,X1-9,ATIVO
8514,97,Merc,450SL,ATIVO
8515,33,Dodge,Challenger,ATIVO
8516,86,Toyota,Corolla,ATIVO
8517,67,Dodge,Challenger,ATIVO
8518,74,Mazda,RX4,ATIVO
8519,43,Merc,450SLC,ATIVO
8520,21,Merc,230,ATIVO
8521,57,AMC,Javelin,ATIVO
8522,50,Merc,230,ATIVO
8523,73,Datsun,710,ATIVO
8524,99,Merc,280,ATIVO
8525,92,Ferrari,Dino,ATIVO
8526,32,Toyota,Corona,ATIVO
8527,97,Merc,280,ATIVO
8528,34,Hornet,Sportabout,ATIVO
8529,23,Pontiac,Firebird,ATIVO
8530,31,Honda,Civic,ATIVO
8531,81,Duster,360,ATIVO
8532,49,Merc,450SLC,ATIVO
8533,9,Merc,450SLC,ATIVO
8534,95,Mazda,RX4,ATIVO
8535,83,Dodge,Challenger,ATIVO
8536,50,AMC,Javelin,ATIVO
8537,86,Honda,Civic,ATIVO
8538,68,Merc,450SLC,ATIVO
8539,77,Duster,360,ATIVO
8540,42,Merc,230,ATIVO
8541,52,Hornet,Sportabout,ATIVO
8542,62,Lincoln,Continental,ATIVO
8543,64,Mazda,RX4,ATIVO
8544,64,Duster,360,ATIVO
8545,49,Merc,280C,ATIVO
8546,11,Toyota,Corolla,ATIVO
8547,94,Duster,360,ATIVO
8548,11,Volvo,142E,ATIVO
8549,82,Merc,450SLC,ATIVO
8550,5,Volvo,142E,ATIVO
8551,81,AMC,Javelin,INATIVO
8552,12,Merc,280C,ATIVO
8553,100,Toyota,Corolla,ATIVO
8554,55,Volvo,142E,ATIVO
8555,44,Porsche,914-2,INATIVO
8556,64,Merc,230,ATIVO
8557,79,Hornet,Sportabout,ATIVO
8558,54,AMC,Javelin,ATIVO
8559,31,Merc,240D,ATIVO
8560,98,Duster,360,ATIVO
8561,92,Honda,Civic,ATIVO
8562,77,Hornet,Sportabout,ATIVO
8563,76,Ferrari,Dino,ATIVO
8564,57,Cadillac,Fleetwood,ATIVO
8565,42,Camaro,Z28,ATIVO
8566,23,Merc,450SL,ATIVO
8567,64,Lincoln,Continental,ATIVO
8568,77,Merc,450SLC,ATIVO
8569,58,Dodge,Challenger,INATIVO
8570,13,Volvo,142E,ATIVO
8571,43,Lincoln,Continental,ATIVO
8572,58,Camaro,Z28,ATIVO
8573,78,Duster,360,ATIVO
8574,59,Merc,240D,ATIVO
8575,67,Hornet,Sportabout,ATIVO
8576,40,Merc,280C,ATIVO
8577,35,Lincoln,Continental,ATIVO
8578,85,Merc,280C,ATIVO
8579,95,Merc,240D,ATIVO
8580,97,Ford,Pantera,ATIVO
8581,72,Cadillac,Fleetwood,INATIVO
8582,46,Datsun,710,ATIVO
8583,16,Fiat,X1-9,ATIVO
8584,95,Merc,240D,ATIVO
8585,24,Maserati,Bora,INATIVO
8586,85,Chrysler,Imperial,ATIVO
8587,17,Lotus,Europa,ATIVO
8588,11,Hornet,4,ATIVO
8589,54,Merc,450SL,ATIVO
8590,90,Datsun,710,ATIVO
8591,49,Lotus,Europa,ATIVO
8592,17,Dodge,Challenger,ATIVO
8593,31,Camaro,Z28,ATIVO
8594,84,Hornet,4,ATIVO
8595,39,Ford,Pantera,ATIVO
8596,55,Merc,280C,ATIVO
8597,77,Lotus,Europa,ATIVO
8598,35,Honda,Civic,ATIVO
8599,90,Hornet,4,ATIVO
8600,27,Honda,Civic,ATIVO
8601,74,Hornet,4,ATIVO
8602,87,Porsche,914-2,ATIVO
8603,71,Hornet,4,ATIVO
8604,89,Fiat,X1-9,ATIVO
8605,76,Hornet,Sportabout,ATIVO
8606,37,Merc,450SLC,ATIVO
8607,43,Fiat,128,ATIVO
8608,46,Pontiac,Firebird,ATIVO
8609,98,Toyota,Corona,ATIVO
8610,93,Dodge,Challenger,ATIVO
8611,59,Duster,360,ATIVO
8612,47,Camaro,Z28,ATIVO
8613,28,Duster,360,ATIVO
8614,85,Cadillac,Fleetwood,ATIVO
8615,28,Maserati,Bora,ATIVO
8616,33,Merc,450SL,ATIVO
8617,68,Volvo,142E,ATIVO
8618,14,Merc,450SLC,ATIVO
8619,68,Datsun,710,ATIVO
8620,10,Merc,450SL,ATIVO
8621,13,Porsche,914-2,ATIVO
8622,99,AMC,Javelin,ATIVO
8623,73,Camaro,Z28,ATIVO
8624,33,Ferrari,Dino,ATIVO
8625,77,Merc,280C,ATIVO
8626,6,Volvo,142E,ATIVO
8627,85,Toyota,Corona,ATIVO
8628,30,Volvo,142E,ATIVO
8629,65,Mazda,RX4,ATIVO
8630,34,Hornet,4,ATIVO
8631,5,Dodge,Challenger,ATIVO
8632,91,Merc,450SLC,ATIVO
8633,12,Merc,450SL,ATIVO
8634,85,AMC,Javelin,INATIVO
8635,88,Hornet,Sportabout,ATIVO
8636,62,Pontiac,Firebird,ATIVO
8637,24,Mazda,RX4,ATIVO
8638,67,Ferrari,Dino,ATIVO
8639,59,AMC,Javelin,ATIVO
8640,47,Ferrari,Dino,ATIVO
8641,44,Merc,240D,ATIVO
8642,40,Fiat,128,ATIVO
8643,15,Hornet,4,ATIVO
8644,33,Hornet,Sportabout,ATIVO
8645,15,Camaro,Z28,ATIVO
8646,3,Porsche,914-2,ATIVO
8647,23,Lotus,Europa,ATIVO
8648,49,Toyota,Corona,ATIVO
8649,35,Hornet,4,ATIVO
8650,70,Merc,240D,ATIVO
8651,73,Fiat,128,ATIVO
8652,63,Toyota,Corolla,ATIVO
8653,33,Honda,Civic,ATIVO
8654,29,Merc,280C,ATIVO
8655,57,Datsun,710,ATIVO
8656,93,Camaro,Z28,INATIVO
8657,40,Honda,Civic,ATIVO
8658,95,Toyota,Corolla,ATIVO
8659,82,Merc,450SL,ATIVO
8660,82,Merc,240D,ATIVO
8661,19,Mazda,RX4,ATIVO
8662,32,Lincoln,Continental,ATIVO
8663,4,Ferrari,Dino,INATIVO
8664,29,Merc,280C,ATIVO
8665,78,Mazda,RX4,ATIVO
8666,11,Lincoln,Continental,INATIVO
8667,96,Merc,280C,ATIVO
8668,70,Hornet,4,ATIVO
8669,8,Cadillac,Fleetwood,ATIVO
8670,46,Cadillac,Fleetwood,ATIVO
8671,20,Merc,450SE,ATIVO
8672,61,Porsche,914-2,ATIVO
8673,47,Camaro,Z28,ATIVO
8674,58,Camaro,Z28,ATIVO
8675,61,Honda,Civic,ATIVO
8676,6,Datsun,710,ATIVO
8677,16,Chrysler,Imperial,ATIVO
8678,36,Camaro,Z28,ATIVO
8679,69,Lotus,Europa,ATIVO
8680,43,Merc,240D,ATIVO
8681,69,Toyota,Corolla,ATIVO
8682,61,Merc,230,ATIVO
8683,14,Mazda,RX4,ATIVO
8684,13,Cadillac,Fleetwood,ATIVO
8685,43,Merc,280,ATIVO
8686,18,Volvo,142E,ATIVO
8687,16,Mazda,RX4,ATIVO
8688,33,Dodge,Challenger,INATIVO
8689,17,Volvo,142E,ATIVO
8690,11,Duster,360,ATIVO
8691,87,AMC,Javelin,ATIVO
8692,23,Ferrari,Dino,ATIVO
8693,88,Honda,Civic,ATIVO
8694,1,Ford,Pantera,ATIVO
8695,56,Volvo,142E,ATIVO
8696,62,Merc,240D,ATIVO
8697,24,Mazda,RX4,ATIVO
8698,48,Maserati,Bora,ATIVO
8699,46,Merc,280,ATIVO
8700,44,Merc,450SL,ATIVO
8701,72,Merc,240D,ATIVO
8702,24,Porsche,914-2,ATIVO
8703,65,Hornet,4,ATIVO
8704,2,Merc,280,ATIVO
8705,33,Honda,Civic,ATIVO
8706,27,Merc,450SLC,ATIVO
8707,2,Datsun,710,ATIVO
8708,14,Merc,280,ATIVO
8709,59,Ford,Pantera,ATIVO
8710,46,Hornet,Sportabout,ATIVO
8711,95,Merc,240D,ATIVO
8712,25,Cadillac,Fleetwood,ATIVO
8713,48,Mazda,RX4,ATIVO
8714,2,Datsun,710,ATIVO
8715,79,Hornet,Sportabout,ATIVO
8716,9,AMC,Javelin,ATIVO
8717,71,Toyota,Corolla,ATIVO
8718,17,Toyota,Corolla,ATIVO
8719,89,Datsun,710,ATIVO
8720,66,Hornet,4,ATIVO
8721,61,Fiat,X1-9,ATIVO
8722,92,Merc,450SE,ATIVO
8723,23,Fiat,X1-9,ATIVO
8724,85,Fiat,128,INATIVO
8725,97,Toyota,Corona,ATIVO
8726,92,Duster,360,ATIVO
8727,40,Dodge,Challenger,ATIVO
8728,41,Merc,240D,ATIVO
8729,86,Ferrari,Dino,ATIVO
8730,59,Honda,Civic,ATIVO
8731,92,Hornet,Sportabout,ATIVO
8732,95,AMC,Javelin,ATIVO
8733,2,Fiat,128,ATIVO
8734,58,AMC,Javelin,ATIVO
8735,61,Lotus,Europa,ATIVO
8736,70,Lincoln,Continental,ATIVO
8737,5,Camaro,Z28,ATIVO
8738,73,Merc,450SLC,ATIVO
8739,18,AMC,Javelin,ATIVO
8740,89,Ford,Pantera,ATIVO
8741,3,Merc,280C,INATIVO
8742,79,Camaro,Z28,ATIVO
8743,35,Chrysler,Imperial,ATIVO
8744,80,AMC,Javelin,ATIVO
8745,10,Ford,Pantera,ATIVO
8746,73,Merc,280,ATIVO
8747,31,Merc,450SLC,ATIVO
8748,22,Merc,230,ATIVO
8749,16,Cadillac,Fleetwood,ATIVO
8750,3,Merc,450SLC,INATIVO
8751,90,Porsche,914-2,ATIVO
8752,60,Merc,450SLC,ATIVO
8753,70,Mazda,RX4,ATIVO
8754,68,Chrysler,Imperial,ATIVO
8755,91,Datsun,710,ATIVO
8756,81,Fiat,128,ATIVO
8757,47,Fiat,128,ATIVO
8758,64,Pontiac,Firebird,ATIVO
8759,68,Merc,450SE,INATIVO
8760,40,Cadillac,Fleetwood,ATIVO
8761,69,Hornet,4,ATIVO
8762,1,Maserati,Bora,ATIVO
8763,85,Ford,Pantera,ATIVO
8764,5,Lotus,Europa,ATIVO
8765,16,Hornet,4,ATIVO
8766,8,Porsche,914-2,ATIVO
8767,22,Merc,280C,ATIVO
8768,83,Toyota,Corona,ATIVO
8769,90,Merc,240D,ATIVO
8770,71,Merc,450SE,ATIVO
8771,38,Ferrari,Dino,ATIVO
8772,32,Merc,230,ATIVO
8773,55,Pontiac,Firebird,ATIVO
8774,70,Pontiac,Firebird,ATIVO
8775,85,Merc,230,ATIVO
8776,15,Lincoln,Continental,INATIVO
8777,20,Cadillac,Fleetwood,ATIVO
8778,7,Toyota,Corolla,ATIVO
8779,94,Merc,280,ATIVO
8780,88,Merc,450SL,ATIVO
8781,71,Merc,450SLC,ATIVO
8782,40,Camaro,Z28,ATIVO
8783,97,Honda,Civic,ATIVO
8784,40,Datsun,710,ATIVO
8785,72,Porsche,914-2,ATIVO
8786,48,Ferrari,Dino,ATIVO
8787,63,Cadillac,Fleetwood,ATIVO
8788,31,Ford,Pantera,ATIVO
8789,64,Volvo,142E,ATIVO
8790,14,Ford,Pantera,INATIVO
8791,89,Ford,Pantera,ATIVO
8792,67,Camaro,Z28,ATIVO
8793,78,Pontiac,Firebird,ATIVO
8794,53,Porsche,914-2,ATIVO
8795,53,Ford,Pantera,INATIVO
8796,76,Lincoln,Continental,ATIVO
8797,24,Merc,280C,ATIVO
8798,12,Mazda,RX4,ATIVO
8799,99,Dodge,Challenger,ATIVO
8800,57,Camaro,Z28,ATIVO
8801,54,Datsun,710,ATIVO
8802,3,Cadillac,Fleetwood,ATIVO
8803,36,Lincoln,Continental,ATIVO
8804,24,Camaro,Z28,ATIVO
8805,31,AMC,Javelin,ATIVO
8806,85,Toyota,Corolla,ATIVO
8807,47,Merc,450SLC,INATIVO
8808,61,AMC,Javelin,ATIVO
8809,64,Pontiac,Firebird,ATIVO
8810,11,Toyota,Corolla,ATIVO
8811,87,Lincoln,Continental,ATIVO
8812,3,Merc,230,ATIVO
8813,2,Merc,230,ATIVO
8814,56,Duster,360,ATIVO
8815,14,Chrysler,Imperial,ATIVO
8816,25,Camaro,Z28,ATIVO
8817,34,Merc,240D,ATIVO
8818,18,Merc,280C,ATIVO
8819,65,Lotus,Europa,ATIVO
8820,96,Honda,Civic,ATIVO
8821,38,Mazda,RX4,ATIVO
8822,9,Ford,Pantera,ATIVO
8823,1,Honda,Civic,ATIVO
8824,34,Merc,450SE,ATIVO
8825,86,Cadillac,Fleetwood,ATIVO
8826,21,AMC,Javelin,ATIVO
8827,3,Duster,360,ATIVO
8828,83,Toyota,Corona,ATIVO
8829,42,Duster,360,ATIVO
8830,90,Toyota,Corolla,ATIVO
8831,6,Dodge,Challenger,ATIVO
8832,42,Chrysler,Imperial,ATIVO
8833,90,Merc,280C,ATIVO
8834,86,Chrysler,Imperial,ATIVO
8835,61,Merc,450SL,ATIVO
8836,28,Volvo,142E,ATIVO
8837,21,Pontiac,Firebird,ATIVO
8838,85,Merc,280C,ATIVO
8839,60,Ferrari,Dino,ATIVO
8840,25,Cadillac,Fleetwood,ATIVO
8841,14,Toyota,Corona,ATIVO
8842,71,AMC,Javelin,ATIVO
8843,7,Pontiac,Firebird,ATIVO
8844,3,Toyota,Corolla,ATIVO
8845,62,Pontiac,Firebird,ATIVO
8846,100,Merc,280C,ATIVO
8847,3,Lincoln,Continental,ATIVO
8848,92,Toyota,Corona,ATIVO
8849,10,Merc,450SE,ATIVO
8850,95,Hornet,4,ATIVO
8851,22,Mazda,RX4,ATIVO
8852,61,AMC,Javelin,ATIVO
8853,45,Ferrari,Dino,INATIVO
8854,76,Honda,Civic,ATIVO
8855,24,Merc,280C,ATIVO
8856,25,Merc,280C,ATIVO
8857,76,Merc,240D,ATIVO
8858,44,Ford,Pantera,ATIVO
8859,86,Mazda,RX4,ATIVO
8860,56,Fiat,X1-9,ATIVO
8861,93,Dodge,Challenger,ATIVO
8862,61,Dodge,Challenger,ATIVO
8863,23,Toyota,Corona,ATIVO
8864,79,Fiat,X1-9,ATIVO
8865,15,Merc,240D,ATIVO
8866,51,Lotus,Europa,ATIVO
8867,68,Merc,280C,ATIVO
8868,59,Hornet,4,ATIVO
8869,12,Merc,230,ATIVO
8870,33,Maserati,Bora,ATIVO
8871,11,Chrysler,Imperial,ATIVO
8872,20,Merc,280,ATIVO
8873,91,Fiat,X1-9,ATIVO
8874,98,Fiat,128,ATIVO
8875,52,Merc,450SL,ATIVO
8876,25,Toyota,Corolla,ATIVO
8877,56,Duster,360,ATIVO
8878,29,Merc,240D,ATIVO
8879,65,AMC,Javelin,ATIVO
8880,75,Merc,240D,ATIVO
8881,12,Merc,450SL,ATIVO
8882,88,Ford,Pantera,ATIVO
8883,51,Hornet,4,ATIVO
8884,89,Merc,280,ATIVO
8885,82,Ferrari,Dino,ATIVO
8886,52,Camaro,Z28,ATIVO
8887,46,Mazda,RX4,ATIVO
8888,27,Merc,280,ATIVO
8889,99,Porsche,914-2,ATIVO
8890,9,Fiat,128,ATIVO
8891,2,Duster,360,ATIVO
8892,73,Maserati,Bora,INATIVO
8893,4,Toyota,Corolla,ATIVO
8894,49,Ford,Pantera,ATIVO
8895,3,Honda,Civic,ATIVO
8896,59,Fiat,128,ATIVO
8897,73,Lotus,Europa,ATIVO
8898,75,Merc,240D,ATIVO
8899,83,Merc,450SLC,ATIVO
8900,97,Merc,280,ATIVO
8901,90,Mazda,RX4,ATIVO
8902,80,Fiat,128,ATIVO
8903,62,Merc,230,ATIVO
8904,76,Dodge,Challenger,ATIVO
8905,70,Chrysler,Imperial,ATIVO
8906,75,Chrysler,Imperial,ATIVO
8907,95,Fiat,128,ATIVO
8908,18,Fiat,X1-9,ATIVO
8909,16,Merc,230,ATIVO
8910,12,Mazda,RX4,ATIVO
8911,45,Pontiac,Firebird,ATIVO
8912,14,Volvo,142E,ATIVO
8913,66,Fiat,X1-9,ATIVO
8914,39,Fiat,X1-9,ATIVO
8915,64,Lotus,Europa,ATIVO
8916,46,Merc,240D,ATIVO
8917,42,Duster,360,ATIVO
8918,81,Toyota,Corolla,ATIVO
8919,23,Ford,Pantera,ATIVO
8920,67,Mazda,RX4,ATIVO
8921,83,Merc,230,ATIVO
8922,85,Volvo,142E,ATIVO
8923,1,Merc,280,ATIVO
8924,72,Lotus,Europa,ATIVO
8925,69,Honda,Civic,ATIVO
8926,8,Cadillac,Fleetwood,ATIVO
8927,72,Merc,240D,ATIVO
8928,100,Cadillac,Fleetwood,ATIVO
8929,20,Ferrari,Dino,ATIVO
8930,89,AMC,Javelin,ATIVO
8931,12,Merc,450SLC,ATIVO
8932,48,Merc,280,ATIVO
8933,58,Merc,280C,ATIVO
8934,32,Ford,Pantera,ATIVO
8935,33,Merc,240D,ATIVO
8936,83,Honda,Civic,ATIVO
8937,24,AMC,Javelin,ATIVO
8938,55,Merc,450SLC,ATIVO
8939,67,Hornet,Sportabout,ATIVO
8940,29,Volvo,142E,ATIVO
8941,97,Merc,230,ATIVO
8942,42,Merc,450SL,ATIVO
8943,91,AMC,Javelin,ATIVO
8944,11,Toyota,Corona,ATIVO
8945,43,Cadillac,Fleetwood,ATIVO
8946,84,Honda,Civic,ATIVO
8947,66,Mazda,RX4,ATIVO
8948,57,Chrysler,Imperial,ATIVO
8949,44,Ford,Pantera,ATIVO
8950,12,Merc,230,ATIVO
8951,50,Chrysler,Imperial,ATIVO
8952,91,AMC,Javelin,ATIVO
8953,97,Camaro,Z28,ATIVO
8954,28,Merc,450SLC,ATIVO
8955,88,Datsun,710,ATIVO
8956,81,Maserati,Bora,ATIVO
8957,86,Camaro,Z28,ATIVO
8958,63,Dodge,Challenger,ATIVO
8959,31,Dodge,Challenger,ATIVO
8960,10,Mazda,RX4,ATIVO
